id,Number_of_estimators,Learning_rate,Max_depth,Accuracy_mean,Accuracy_std,Precision_mean_D0,Precision_std_D0,Recall_mean_D0,Recall_std_D0,F1_score_mean_D0,F1_score_std_D0,Precision_mean_D1,Precision_std_D1,Recall_mean_D1,Recall_std_D1,F1_score_mean_D1,F1_score_std_D1,Precision_mean_D2,Precision_std_D2,Recall_mean_D2,Recall_std_D2,F1_score_mean_D2,F1_score_std_D2,Precision_mean_D3,Precision_std_D3,Recall_mean_D3,Recall_std_D3,F1_score_mean_D3,F1_score_std_D3,Precision_mean_D4,Precision_std_D4,Recall_mean_D4,Recall_std_D4,F1_score_mean_D4,F1_score_std_D4,Precision_mean_D5,Precision_std_D5,Recall_mean_D5,Recall_std_D5,F1_score_mean_D5,F1_score_std_D5,Precision_mean_D6,Precision_std_D6,Recall_mean_D6,Recall_std_D6,F1_score_mean_D6,F1_score_std_D6
31,100,0.2,12,0.8644908616187991,0.009078505822827005,0.8612667096300697,0.01187553595009575,0.8603530455620982,0.012502141766397702,0.8595458681429944,0.012264100615557253,0.8612667096300697,0.01187553595009575,0.8603530455620982,0.012502141766397702,0.8595458681429944,0.012264100615557253,0.8612667096300697,0.01187553595009575,0.8603530455620982,0.012502141766397702,0.8595458681429944,0.012264100615557253,0.8612667096300697,0.01187553595009575,0.8603530455620982,0.012502141766397702,0.8595458681429944,0.012264100615557253,0.8612667096300697,0.01187553595009575,0.8603530455620982,0.012502141766397702,0.8595458681429944,0.012264100615557253,0.8612667096300697,0.01187553595009575,0.8603530455620982,0.012502141766397702,0.8595458681429944,0.012264100615557253,0.8612667096300697,0.01187553595009575,0.8603530455620982,0.012502141766397702,0.8595458681429944,0.012264100615557253
32,1000,0.05,3,0.8676240208877284,0.011263527211552484,0.8665683965797996,0.011697834112670481,0.864312304944989,0.012729648479638481,0.8639178452585906,0.012149382174565898,0.8665683965797996,0.011697834112670481,0.864312304944989,0.012729648479638481,0.8639178452585906,0.012149382174565898,0.8665683965797996,0.011697834112670481,0.864312304944989,0.012729648479638481,0.8639178452585906,0.012149382174565898,0.8665683965797996,0.011697834112670481,0.864312304944989,0.012729648479638481,0.8639178452585906,0.012149382174565898,0.8665683965797996,0.011697834112670481,0.864312304944989,0.012729648479638481,0.8639178452585906,0.012149382174565898,0.8665683965797996,0.011697834112670481,0.864312304944989,0.012729648479638481,0.8639178452585906,0.012149382174565898,0.8665683965797996,0.011697834112670481,0.864312304944989,0.012729648479638481,0.8639178452585906,0.012149382174565898
33,1000,0.05,6,0.8676240208877285,0.014445510384984924,0.8658777356469907,0.016501810198110502,0.8636034420945096,0.018320699586971384,0.8630986407613987,0.01773818534300251,0.8658777356469907,0.016501810198110502,0.8636034420945096,0.018320699586971384,0.8630986407613987,0.01773818534300251,0.8658777356469907,0.016501810198110502,0.8636034420945096,0.018320699586971384,0.8630986407613987,0.01773818534300251,0.8658777356469907,0.016501810198110502,0.8636034420945096,0.018320699586971384,0.8630986407613987,0.01773818534300251,0.8658777356469907,0.016501810198110502,0.8636034420945096,0.018320699586971384,0.8630986407613987,0.01773818534300251,0.8658777356469907,0.016501810198110502,0.8636034420945096,0.018320699586971384,0.8630986407613987,0.01773818534300251,0.8658777356469907,0.016501810198110502,0.8636034420945096,0.018320699586971384,0.8630986407613987,0.01773818534300251
34,1000,0.05,9,0.8657963446475195,0.012089646895864458,0.8634362958639992,0.014336700472978008,0.861647866169692,0.01584363365677884,0.861068839435525,0.01512417419454818,0.8634362958639992,0.014336700472978008,0.861647866169692,0.01584363365677884,0.861068839435525,0.01512417419454818,0.8634362958639992,0.014336700472978008,0.861647866169692,0.01584363365677884,0.861068839435525,0.01512417419454818,0.8634362958639992,0.014336700472978008,0.861647866169692,0.01584363365677884,0.861068839435525,0.01512417419454818,0.8634362958639992,0.014336700472978008,0.861647866169692,0.01584363365677884,0.861068839435525,0.01512417419454818,0.8634362958639992,0.014336700472978008,0.861647866169692,0.01584363365677884,0.861068839435525,0.01512417419454818,0.8634362958639992,0.014336700472978008,0.861647866169692,0.01584363365677884,0.861068839435525,0.01512417419454818
35,1000,0.05,12,0.8634464751958225,0.011018771721153627,0.861273187286919,0.012144731817286362,0.8595006879960149,0.012859213490152881,0.8588274851694772,0.012764747765769774,0.861273187286919,0.012144731817286362,0.8595006879960149,0.012859213490152881,0.8588274851694772,0.012764747765769774,0.861273187286919,0.012144731817286362,0.8595006879960149,0.012859213490152881,0.8588274851694772,0.012764747765769774,0.861273187286919,0.012144731817286362,0.8595006879960149,0.012859213490152881,0.8588274851694772,0.012764747765769774,0.861273187286919,0.012144731817286362,0.8595006879960149,0.012859213490152881,0.8588274851694772,0.012764747765769774,0.861273187286919,0.012144731817286362,0.8595006879960149,0.012859213490152881,0.8588274851694772,0.012764747765769774,0.861273187286919,0.012144731817286362,0.8595006879960149,0.012859213490152881,0.8588274851694772,0.012764747765769774
36,1000,0.1,3,0.8652741514360314,0.01367707660961755,0.8640496858535218,0.014194350902899472,0.8610961713168022,0.015657742800430342,0.8608762990181962,0.014996061711807661,0.8640496858535218,0.014194350902899472,0.8610961713168022,0.015657742800430342,0.8608762990181962,0.014996061711807661,0.8640496858535218,0.014194350902899472,0.8610961713168022,0.015657742800430342,0.8608762990181962,0.014996061711807661,0.8640496858535218,0.014194350902899472,0.8610961713168022,0.015657742800430342,0.8608762990181962,0.014996061711807661,0.8640496858535218,0.014194350902899472,0.8610961713168022,0.015657742800430342,0.8608762990181962,0.014996061711807661,0.8640496858535218,0.014194350902899472,0.8610961713168022,0.015657742800430342,0.8608762990181962,0.014996061711807661,0.8640496858535218,0.014194350902899472,0.8610961713168022,0.015657742800430342,0.8608762990181962,0.014996061711807661
37,1000,0.1,6,0.8676240208877284,0.010831576246836314,0.8660302133915032,0.012261408668030218,0.864357023022546,0.01309985280560486,0.8634435073276983,0.012721979001518972,0.8660302133915032,0.012261408668030218,0.864357023022546,0.01309985280560486,0.8634435073276983,0.012721979001518972,0.8660302133915032,0.012261408668030218,0.864357023022546,0.01309985280560486,0.8634435073276983,0.012721979001518972,0.8660302133915032,0.012261408668030218,0.864357023022546,0.01309985280560486,0.8634435073276983,0.012721979001518972,0.8660302133915032,0.012261408668030218,0.864357023022546,0.01309985280560486,0.8634435073276983,0.012721979001518972,0.8660302133915032,0.012261408668030218,0.864357023022546,0.01309985280560486,0.8634435073276983,0.012721979001518972,0.8660302133915032,0.012261408668030218,0.864357023022546,0.01309985280560486,0.8634435073276983,0.012721979001518972
38,1000,0.1,9,0.8686684073107049,0.009344924369803276,0.8662469031302562,0.011105717428867127,0.8649565169544713,0.012499288697518962,0.864197358692668,0.012063189363233211,0.8662469031302562,0.011105717428867127,0.8649565169544713,0.012499288697518962,0.864197358692668,0.012063189363233211,0.8662469031302562,0.011105717428867127,0.8649565169544713,0.012499288697518962,0.864197358692668,0.012063189363233211,0.8662469031302562,0.011105717428867127,0.8649565169544713,0.012499288697518962,0.864197358692668,0.012063189363233211,0.8662469031302562,0.011105717428867127,0.8649565169544713,0.012499288697518962,0.864197358692668,0.012063189363233211,0.8662469031302562,0.011105717428867127,0.8649565169544713,0.012499288697518962,0.864197358692668,0.012063189363233211,0.8662469031302562,0.011105717428867127,0.8649565169544713,0.012499288697518962,0.864197358692668,0.012063189363233211
39,1000,0.1,12,0.8671018276762401,0.012215861686986521,0.8645225047768672,0.01267776272866712,0.8629215781909387,0.013196542786480124,0.8623346557799426,0.012938422726773547,0.8645225047768672,0.01267776272866712,0.8629215781909387,0.013196542786480124,0.8623346557799426,0.012938422726773547,0.8645225047768672,0.01267776272866712,0.8629215781909387,0.013196542786480124,0.8623346557799426,0.012938422726773547,0.8645225047768672,0.01267776272866712,0.8629215781909387,0.013196542786480124,0.8623346557799426,0.012938422726773547,0.8645225047768672,0.01267776272866712,0.8629215781909387,0.013196542786480124,0.8623346557799426,0.012938422726773547,0.8645225047768672,0.01267776272866712,0.8629215781909387,0.013196542786480124,0.8623346557799426,0.012938422726773547,0.8645225047768672,0.01267776272866712,0.8629215781909387,0.013196542786480124,0.8623346557799426,0.012938422726773547
40,1000,0.15000000000000002,3,0.8657963446475196,0.013425545829955575,0.8647861936748253,0.013940937875497153,0.8622774783540503,0.015184047057796737,0.8617172898419538,0.014785622673355857,0.8647861936748253,0.013940937875497153,0.8622774783540503,0.015184047057796737,0.8617172898419538,0.014785622673355857,0.8647861936748253,0.013940937875497153,0.8622774783540503,0.015184047057796737,0.8617172898419538,0.014785622673355857,0.8647861936748253,0.013940937875497153,0.8622774783540503,0.015184047057796737,0.8617172898419538,0.014785622673355857,0.8647861936748253,0.013940937875497153,0.8622774783540503,0.015184047057796737,0.8617172898419538,0.014785622673355857,0.8647861936748253,0.013940937875497153,0.8622774783540503,0.015184047057796737,0.8617172898419538,0.014785622673355857,0.8647861936748253,0.013940937875497153,0.8622774783540503,0.015184047057796737,0.8617172898419538,0.014785622673355857
41,1000,0.15000000000000002,6,0.870757180156658,0.009359503043830252,0.8690603154520771,0.010135632827254316,0.8673605302192792,0.01138636131634665,0.8665969760859277,0.01081510555656382,0.8690603154520771,0.010135632827254316,0.8673605302192792,0.01138636131634665,0.8665969760859277,0.01081510555656382,0.8690603154520771,0.010135632827254316,0.8673605302192792,0.01138636131634665,0.8665969760859277,0.01081510555656382,0.8690603154520771,0.010135632827254316,0.8673605302192792,0.01138636131634665,0.8665969760859277,0.01081510555656382,0.8690603154520771,0.010135632827254316,0.8673605302192792,0.01138636131634665,0.8665969760859277,0.01081510555656382,0.8690603154520771,0.010135632827254316,0.8673605302192792,0.01138636131634665,0.8665969760859277,0.01081510555656382,0.8690603154520771,0.010135632827254316,0.8673605302192792,0.01138636131634665,0.8665969760859277,0.01081510555656382
42,1000,0.15000000000000002,9,0.8691906005221932,0.01079374757628951,0.866522459392067,0.012504154346535777,0.8649753540075507,0.013170233574987242,0.8644116935082046,0.012892131401327143,0.866522459392067,0.012504154346535777,0.8649753540075507,0.013170233574987242,0.8644116935082046,0.012892131401327143,0.866522459392067,0.012504154346535777,0.8649753540075507,0.013170233574987242,0.8644116935082046,0.012892131401327143,0.866522459392067,0.012504154346535777,0.8649753540075507,0.013170233574987242,0.8644116935082046,0.012892131401327143,0.866522459392067,0.012504154346535777,0.8649753540075507,0.013170233574987242,0.8644116935082046,0.012892131401327143,0.866522459392067,0.012504154346535777,0.8649753540075507,0.013170233574987242,0.8644116935082046,0.012892131401327143,0.866522459392067,0.012504154346535777,0.8649753540075507,0.013170233574987242,0.8644116935082046,0.012892131401327143
43,1000,0.15000000000000002,12,0.8671018276762401,0.009730885197694104,0.8643523767091686,0.011883135122220964,0.8631632756360446,0.012521497563555216,0.8623035693503635,0.01229205575447573,0.8643523767091686,0.011883135122220964,0.8631632756360446,0.012521497563555216,0.8623035693503635,0.01229205575447573,0.8643523767091686,0.011883135122220964,0.8631632756360446,0.012521497563555216,0.8623035693503635,0.01229205575447573,0.8643523767091686,0.011883135122220964,0.8631632756360446,0.012521497563555216,0.8623035693503635,0.01229205575447573,0.8643523767091686,0.011883135122220964,0.8631632756360446,0.012521497563555216,0.8623035693503635,0.01229205575447573,0.8643523767091686,0.011883135122220964,0.8631632756360446,0.012521497563555216,0.8623035693503635,0.01229205575447573,0.8643523767091686,0.011883135122220964,0.8631632756360446,0.012521497563555216,0.8623035693503635,0.01229205575447573
44,1000,0.2,3,0.8673629242819842,0.013756595166913304,0.8659738126331057,0.015189104573950543,0.8635666040561457,0.016516414505602553,0.8628787880193535,0.015929749470552996,0.8659738126331057,0.015189104573950543,0.8635666040561457,0.016516414505602553,0.8628787880193535,0.015929749470552996,0.8659738126331057,0.015189104573950543,0.8635666040561457,0.016516414505602553,0.8628787880193535,0.015929749470552996,0.8659738126331057,0.015189104573950543,0.8635666040561457,0.016516414505602553,0.8628787880193535,0.015929749470552996,0.8659738126331057,0.015189104573950543,0.8635666040561457,0.016516414505602553,0.8628787880193535,0.015929749470552996,0.8659738126331057,0.015189104573950543,0.8635666040561457,0.016516414505602553,0.8628787880193535,0.015929749470552996,0.8659738126331057,0.015189104573950543,0.8635666040561457,0.016516414505602553,0.8628787880193535,0.015929749470552996
45,1000,0.2,6,0.8728459530026109,0.009561270717284895,0.8711207250211134,0.011238287260289892,0.8696530216413466,0.011716911750345553,0.8686736666047686,0.011332225417111255,0.8711207250211134,0.011238287260289892,0.8696530216413466,0.011716911750345553,0.8686736666047686,0.011332225417111255,0.8711207250211134,0.011238287260289892,0.8696530216413466,0.011716911750345553,0.8686736666047686,0.011332225417111255,0.8711207250211134,0.011238287260289892,0.8696530216413466,0.011716911750345553,0.8686736666047686,0.011332225417111255,0.8711207250211134,0.011238287260289892,0.8696530216413466,0.011716911750345553,0.8686736666047686,0.011332225417111255,0.8711207250211134,0.011238287260289892,0.8696530216413466,0.011716911750345553,0.8686736666047686,0.011332225417111255,0.8711207250211134,0.011238287260289892,0.8696530216413466,0.011716911750345553,0.8686736666047686,0.011332225417111255
46,1000,0.2,9,0.8681462140992167,0.011154051886837517,0.8659975463765056,0.011965091674430564,0.8642988123174433,0.01357822286440033,0.8636093876958257,0.013086044150904379,0.8659975463765056,0.011965091674430564,0.8642988123174433,0.01357822286440033,0.8636093876958257,0.013086044150904379,0.8659975463765056,0.011965091674430564,0.8642988123174433,0.01357822286440033,0.8636093876958257,0.013086044150904379,0.8659975463765056,0.011965091674430564,0.8642988123174433,0.01357822286440033,0.8636093876958257,0.013086044150904379,0.8659975463765056,0.011965091674430564,0.8642988123174433,0.01357822286440033,0.8636093876958257,0.013086044150904379,0.8659975463765056,0.011965091674430564,0.8642988123174433,0.01357822286440033,0.8636093876958257,0.013086044150904379,0.8659975463765056,0.011965091674430564,0.8642988123174433,0.01357822286440033,0.8636093876958257,0.013086044150904379
47,1000,0.2,12,0.8660574412532638,0.008663530038139446,0.8633467285192525,0.010065059113880956,0.8621262760798507,0.010922327393432213,0.8612924519671259,0.01063437437826506,0.8633467285192525,0.010065059113880956,0.8621262760798507,0.010922327393432213,0.8612924519671259,0.01063437437826506,0.8633467285192525,0.010065059113880956,0.8621262760798507,0.010922327393432213,0.8612924519671259,0.01063437437826506,0.8633467285192525,0.010065059113880956,0.8621262760798507,0.010922327393432213,0.8612924519671259,0.01063437437826506,0.8633467285192525,0.010065059113880956,0.8621262760798507,0.010922327393432213,0.8612924519671259,0.01063437437826506,0.8633467285192525,0.010065059113880956,0.8621262760798507,0.010922327393432213,0.8612924519671259,0.01063437437826506,0.8633467285192525,0.010065059113880956,0.8621262760798507,0.010922327393432213,0.8612924519671259,0.01063437437826506
